,1001,1005,2204,2701,2709,2710,2711,2902,2933,3004,3823,3901,3907,3920,3923,3926,4011,4104,4202,4407,4703,4810,5407,6109,6110,6203,6204,6403,7102,7108,7110,7113,7208,7210,7326,7601,7606,8407,8408,8409,8411,8413,8414,8415,8418,8419,8421,8422,8429,8431,8443,8471,8473,8477,8479,8481,8482,8483,8501,8504,8507,8516,8517,8518,8521,8524,8525,8527,8528,8529,8532,8534,8536,8538,8540,8541,8542,8543,8544,8701,8703,8704,8708,8711,8802,8803,8901,9001,9009,9013,9018,9027,9030,9031,9032,9401,9403,9503,9999,XXXX
IND,2.029319740729959e-06,1.875703014111671e-06,4.011036125047712e-06,1.8500040373330423e-08,3.4051788563236204e-08,2.1773884327084436e-08,-8.067163222425767e-07,3.2076501242871147e-06,-2.326589683621636e-06,-4.564775045846227e-08,-7.521535742762834e-07,-2.0595757299082376e-07,-2.727520144702636e-06,2.7845513886465413e-06,5.085945767826346e-07,6.813912148114824e-07,3.3699518460892573e-06,5.347717968683561e-07,4.3321198194712486e-07,4.3819918552519844e-07,5.319807558772874e-07,-1.576549436244978e-06,-4.752824026194208e-07,-5.608802525611279e-06,1.0927681081872801e-06,-2.5939190482076636e-06,-2.0977104749738934e-06,5.828800546705777e-07,2.6525915238991635e-07,9.578446395319572e-07,-6.604623879093303e-07,1.4596570451250876e-06,-1.321273618868086e-06,2.4700111460773846e-06,-9.384398250715771e-07,1.6204916978535484e-07,-7.485065200854905e-06,9.023853469225415e-07,3.633700166604518e-07,1.3936075914572413e-06,6.770373051329383e-07,1.459990202371647e-06,6.915541866159376e-07,-1.3392546371502839e-06,2.8029518790389514e-06,-6.91002042105611e-07,1.8236281381719334e-07,2.406731317798272e-06,2.574854266455339e-06,9.442581493747678e-07,2.075083346375964e-06,2.469221099478981e-07,-2.6006170185915297e-07,3.186263961426806e-06,-1.9510348995432066e-06,5.652529629190728e-07,2.0877238886191622e-06,1.0548880374706993e-06,5.588335054479532e-07,-4.6666010963876056e-07,-6.431857284133657e-07,3.5409431642851724e-06,-8.881252502938037e-07,5.051742750038624e-06,2.6206606452388883e-06,-2.8530190890292766e-06,1.0941709036287576e-07,9.279919473289475e-07,5.500743411079042e-08,5.742451252076042e-08,-3.48926272235877e-06,3.517788543709783e-07,-5.424184730254636e-07,1.0966356978443909e-06,8.335790449572162e-08,-9.72399865841236e-07,-3.5652045623516724e-07,8.64694437290034e-07,-1.1217434514870035e-06,2.196878336951849e-06,1.509054566890887e-07,8.056951529417565e-07,2.630479541899656e-07,-4.323172295071663e-06,-2.9518709030650136e-08,1.4718435921655538e-06,1.2588188512163813e-07,-7.797910026657948e-07,3.3672946317046764e-07,7.02879208969993e-07,4.506672921207048e-07,3.1204136952780805e-06,-1.5980688396783e-06,2.5413852141639757e-06,-6.60963081811409e-08,9.077871369840437e-07,2.077087581821263e-06,8.709869817479498e-07,-2.937369992706595e-07,-1.3695296993868037e-07
ITA,6.003477774047275e-05,-2.446847548295041e-05,-0.0016380002271990874,-6.73080520811341e-05,-3.448225344735766e-06,-1.1895566467340861e-05,-5.1395517540362005e-06,-0.00012972444834824414,-0.0014077219911566565,-5.0487123660527415e-05,-0.000523748371377034,-0.0009452166331852322,-0.0005807894620537443,-0.001036209562404462,-0.0009764184390779083,-0.00048115102961016076,-0.0006535510987380136,0.0003834737396385979,-0.00021424879488814158,-0.00023729443139001055,0.0002598089107239474,-0.00024271471512367975,-0.0004777605592521766,-0.00010180327231316347,-0.0008359836015851623,6.358444313562953e-05,-0.00032814506130337666,-0.00042093771783424644,-6.389532961898492e-05,-0.00012878678318957999,-0.0007218332184950293,-9.946670097888798e-06,-0.00044857712457182386,-0.0010053767075540064,-0.001204423743283934,0.0001791221734771218,-0.0011953246583378363,-0.000221895043758255,-0.0006208273542981267,-0.00035589751781294897,-0.0002923868191776293,-0.0008196605427279434,-0.00066828564810233,-0.0009043553829950257,-0.0014283054412470627,-0.0012537309261378194,-0.0007902722210824422,-0.0012746582159272508,-0.0002815153104003482,-0.0004626864950064113,-5.777490571930871e-05,-0.00017726521462318572,-5.38804332267536e-05,-0.00020085599046207529,-0.00031242799100688614,-0.000613524966833465,-0.0008916845431692178,-0.000783513597724011,-0.00099984355264626,-0.0003667308996075596,-0.0001467532733306996,-0.0012848032849652068,-0.0001399077422252965,-0.001594819911558738,-0.00011450093469191216,-0.0008871512596403824,-7.571559390035292e-05,-0.00023307516729248172,-0.0003745204990818677,-0.00020623559369028265,-0.0004472200305384934,-0.003251801398578264,-0.00037901636518297693,-0.0014095669051659339,-1.3545838959524944e-05,-0.00024202688888477053,-6.160640802780813e-05,-0.0007990751133855742,-0.00022496784989290344,-0.00015957364936308225,-2.762992236881061e-05,-0.00014130769471402027,-0.00010197321825779509,-0.001735538878131868,-0.0002455186246672481,-0.0001877670117880008,-0.00015388738582579418,-0.0006471919796506183,-0.00035654295489910565,-0.0001947881550631327,-0.0005679641069937483,-0.0015493538567549012,-0.0005535914570818375,-0.0009081224906234877,-0.0009157299711147932,-0.0008623997970586572,-0.000901082031031529,-0.0010093223266995526,-1.3958906442482493e-05,-3.157537399157847e-05
JPN,-6.9600170405276645e-06,-1.9831394633148915e-06,-3.389623439780749e-05,-1.5397906801981444e-06,-5.399366782409504e-08,-6.493331709443271e-08,1.457396448825152e-07,-1.749155580769223e-05,1.3394395492913044e-07,-2.8819336736892472e-08,-3.057855761623797e-07,-2.2964589283780527e-05,-7.314318423944518e-06,-2.1421926486934196e-05,-1.0458441802754422e-05,-6.060158045253719e-06,-1.4966748871864238e-05,6.462250846883686e-06,2.7255854400581415e-07,-9.352043463394848e-06,-7.170029485500435e-07,4.702318819391242e-06,1.5262043699357685e-06,2.2934430787843976e-05,-1.2676671404912338e-05,1.783743446271277e-05,9.671733588015462e-06,-5.060088615840707e-06,-7.561349996867526e-06,-4.303220228319694e-06,-1.9499195759905316e-05,2.7421354188401816e-06,-8.049350403480246e-06,-2.9305612109258257e-05,-1.1208462446389925e-05,-5.400245577346813e-06,-1.4554252961255607e-05,-5.440450261969158e-06,-1.0699902282036597e-05,-9.006862453331514e-06,-4.469808230816349e-06,-9.624889007239062e-06,-7.328753988954238e-06,1.506574599235918e-06,-2.4098648406534047e-05,-2.9228564292960306e-06,-7.840361156161175e-06,-1.9287202414578104e-05,-1.45252850801859e-05,-8.677181883786014e-06,-8.703210500495674e-06,-3.4438544480095144e-06,-1.3279235606144653e-07,-8.81298432727376e-06,3.0071631728419427e-06,-6.433783453629169e-06,-1.6186056710121893e-05,-8.375897061515763e-06,-6.632453002010322e-06,2.3805494549550004e-06,5.8214176083881e-06,-2.9955020091305173e-05,1.5692663663147148e-06,-3.485524741645028e-05,-1.2026936800082243e-05,5.452937951297322e-07,-1.5689222655662336e-06,-5.030248973536835e-06,-3.1901776154547053e-06,-4.86143011842857e-06,5.207826358962616e-06,-3.841838554811126e-05,-3.8169228267895127e-07,-9.868852971903928e-06,5.299088095015933e-07,3.0713397303732824e-06,3.987111593166213e-07,-1.5257719037183764e-05,3.6268947656273743e-06,-4.340448467774104e-06,-6.278845639454365e-07,-4.610933129067992e-06,-1.7186657177669136e-06,-1.0566249510861408e-05,-2.131249036645578e-06,-6.9965944512681625e-06,4.854141949002808e-06,-7.17318305300978e-06,-5.7642399782166115e-06,-4.391673652757554e-06,-4.424314273712974e-06,-2.6318293327684907e-05,-5.860992881072644e-06,-1.9965964721912377e-05,-3.4350087346601655e-06,-9.654151322361166e-06,-1.641978535050763e-05,-1.7213851420513224e-05,1.4097420695560543e-07,5.566363591020641e-07
KOR,0.04897931250610256,0.07170695756029015,0.016522893911698835,-0.031152770577704634,-0.00547360355787747,-0.002318846369336599,-0.029949343785286724,0.05943985421027321,-0.07511951282947674,0.003110596874588123,-0.013603437821107832,0.024543343748325747,0.03354008489568554,0.024820434425146934,0.0259553953063543,0.031116875365339705,0.01599735385047914,0.07995946857747811,0.05103026848960536,0.027841108542089394,0.07682945201313068,-0.022254237935379624,-8.0786823868284e-05,0.013938876641381456,0.0025223295494245968,0.03964307588211756,0.0405058430989257,-0.0004469552500590113,0.02657517442285928,0.014877223650618767,-0.03387115018209427,0.0585921218154391,-0.035928794952849834,0.025634949962686775,-0.025788525934924676,0.0314404916187292,-0.06306933475195294,0.005665366082472167,0.023621054565923904,0.016613514580864217,-0.019732789804398607,0.037751908819641314,0.023684045894634857,0.03041267702672092,0.01733441874060565,0.015490705890136508,0.01841799101186022,0.030541059030409712,0.00891916046166568,-0.03270236196870518,0.038771245666628054,-0.0010307703554480031,-0.012603738668177565,0.10633233601213107,-0.03716588619646371,0.026015706632954775,0.07215034137446544,0.05871056612141807,0.018975873376491217,-0.005052310335768879,-0.007222374520009457,0.05660818851659917,0.0014453396646717726,0.14143941193678922,0.004927192084584459,-0.11011911141243635,0.003906533745408329,-0.0033471807091225744,0.004914722155230547,0.028751791996040492,8.609673382560445e-05,-0.16015781975848217,0.012791153405073903,0.06672816567835442,-0.011724327847300686,-0.014418411292962629,-0.002735587576487392,-0.005150215430133991,0.01846580126126884,0.07850307058720923,0.0006320314113659002,0.00286331193450252,0.0027306445463472747,-0.12470520103381204,-0.01153300745574661,0.005607870532612583,-0.03124629362782715,-0.055243161073732325,-0.009755668707356497,0.014227707136267111,0.0013969830270583075,0.03146254092486546,-0.05818434451903615,0.04012614819355395,0.02509195793243839,0.0296598250836366,0.028415435838784406,0.02685123567798962,0.0027882053480329,-0.021814031758748468
MEX,1.4499218214315996e-06,2.091716251447846e-06,-3.8277987439765715e-07,-2.8535815077431455e-07,3.3200262224421065e-08,3.191301557460969e-08,-7.299958056972859e-07,1.7261186671158834e-06,-1.315876597099895e-06,-6.142159839567245e-08,1.7367399633439962e-08,-1.2456265410422447e-06,-1.2894368202498339e-06,1.0604067411238776e-06,-1.304615762672792e-09,5.581044198965757e-07,1.4005000336279657e-06,1.405664299171466e-06,1.3092728727376337e-06,3.0964745458628074e-07,2.115689111490353e-06,-6.894540892558945e-07,8.972649608834751e-07,-2.0920874828528385e-06,2.53526949161035e-08,5.366122532775743e-07,1.2060272206876701e-07,2.2992977629613892e-07,-3.2009152051751634e-07,2.9123688421147864e-07,-1.568561085373039e-06,2.3056905148736953e-06,-1.8733705046405779e-06,-2.1775329345800938e-07,-1.6268575066697454e-06,-1.6888616274997783e-08,-6.567415351304865e-06,3.960083335570676e-07,-3.94068127559275e-07,3.539323378446159e-07,-3.7920369031026764e-07,9.326625989447661e-07,3.6221661754128903e-07,5.821182974990373e-07,2.323195730916647e-08,-2.9953031957779286e-07,2.1271682650801284e-07,2.9136965933206865e-07,6.535078484025414e-07,-8.565564023728258e-07,1.2316383955215773e-06,-3.242503522022997e-08,-2.9272753318242316e-07,3.0195185231397994e-06,-7.930524279912847e-07,2.2902512174593426e-07,1.5976667067748288e-06,1.1726193624669912e-06,5.627573943877219e-07,-2.1381355118641743e-08,5.784619722592549e-07,9.65338234822389e-07,2.734054097974401e-08,3.534285922281979e-06,7.297182261330215e-07,-3.159727570467111e-06,4.060413375657167e-08,3.666625016791829e-07,-7.156218196946741e-07,-1.633523940766475e-07,4.3278463164434173e-07,-3.329029882863845e-06,8.65439017755755e-08,8.534748682268516e-07,1.0741682312469393e-07,-1.9749810476930321e-07,-1.3141734379136612e-07,2.072573252207067e-07,-1.5278161080269078e-07,1.982281352478518e-06,3.762060497152047e-08,1.8186172004604803e-07,9.993277285343544e-08,-3.823172371620969e-06,-3.9344307933031374e-07,8.918254154247382e-08,-1.0617284416356308e-07,-6.331297109308426e-07,7.20466953463668e-08,7.257512789907719e-08,1.4662012351469475e-07,1.0787890959871837e-06,-1.6528064576760939e-07,1.0781761696890322e-06,6.542370295792601e-07,3.5641534582025094e-07,4.0284623993279254e-07,5.753667960752162e-07,-1.02935521516672e-08,-3.2473976544752115e-07
RUS,0.00031667025806411225,0.0008349011383058824,0.0015611131459481167,0.00018407251414428433,4.594159804546569e-05,3.539771826999262e-05,0.00013603638014097452,0.0008324712338437845,0.0013835376625988072,6.289742472950374e-05,0.0008542344205687776,0.0010649386553856172,0.0010844734591613225,0.0011347360629978514,0.0010425551109830113,0.0004209401696888931,0.0008332530463725031,0.0007624097537187446,0.0004221218682306996,0.00043660045400240163,0.0005546067628979595,0.0007392768423122888,0.0009913300481200961,0.0007066224497036619,0.001288304373371482,0.0009279245373310542,0.000938571119509223,0.0005950527738112615,0.0005131615800445929,7.938462951604916e-05,0.0001876734188223072,0.00019998270974138724,0.0007319799174632039,0.0011323276071153498,0.0010465382631899267,0.0006127412246624065,0.0018343674894977739,0.00038648939279176944,0.0010049231159223232,0.0007151906534907865,0.0003389113385214224,0.0010305532467233672,0.0008683757531620503,0.001373590558824437,0.001464307959451356,0.0015131915462189556,0.0007292537942499909,0.0014514599295928873,0.0009340367243172821,0.0007725960955286189,0.0003936672637820984,0.00015886241154319588,0.00011459957036133373,0.0010382550220842596,0.00042188555996386926,0.0006245436385957087,0.0015431015326399034,0.0010800943403048897,0.0012791422403503486,0.0004014636858573955,0.00023181870625609734,0.0011675591566492132,0.0003101019513020761,0.0015852154960847614,0.00045059887135610297,0.0009257233964825889,7.010568757346013e-05,0.00043154158376852887,0.0005101843390541007,0.00022596500801611656,0.0009938052690455041,0.0018198025478814125,0.0005958510358935115,0.0018410267305323464,0.00022025868235954016,0.00027598400740165156,7.553350782122631e-05,0.0005238187131634492,0.00044114102794847625,0.0007367197070583129,5.477018367651018e-05,0.0002813829295280522,0.00015061072837898814,0.001832898675912469,0.00017758379672969351,0.00029274051897692566,0.00024395214127490508,0.0005978742900493738,0.00043053542353252737,5.651131582739169e-05,0.000504118991361004,0.001512702809368713,0.0009391203539756372,0.001208225833900258,0.0015998254481368317,0.0006967107355579862,0.0008450773397056707,0.0008318461434763734,6.555090781953171e-05,0.00011997447182334976
SAU,1.9703345062604068e-06,1.7316174548121973e-06,4.809754334193934e-06,4.2148220689375405e-08,-9.23187427368958e-09,9.84572981232634e-09,-1.2350151585985488e-06,4.581825862385706e-06,8.354832801499762e-07,-2.1463368795699497e-07,-1.8602826542005266e-06,-2.0537188116044098e-06,-3.656828890645413e-07,3.2830591445558742e-06,8.012869405356837e-07,2.941780368280382e-07,3.7487661708668585e-06,-7.312909938447976e-07,-2.2178181845236056e-07,8.341664096314791e-07,1.4321321568930406e-06,-1.4064108205200177e-06,-1.6229565787419528e-06,-4.161243092972708e-06,8.751957803536926e-07,-3.6574743756697507e-06,-2.519902433542459e-06,7.191286850738211e-07,2.4560953365521813e-06,7.894956571474669e-07,4.7054745129384436e-07,4.190929321482056e-07,3.473916781260684e-07,2.436733530768572e-06,-3.818733049380424e-08,-1.085442871554798e-06,-7.504574437700221e-06,1.1589298094794645e-06,-7.162665564923952e-07,9.887517094677386e-07,3.221763319381505e-07,7.327383372363981e-07,-1.497787978449484e-07,9.660975356142604e-08,1.6716846958126092e-06,-3.6463707938161427e-06,-1.261815579254131e-06,2.3728416834881886e-07,3.5322560837460925e-06,3.874892114681042e-07,3.0898835980933988e-06,1.3720380650518114e-07,-2.7462317833676176e-07,3.435537929575538e-06,-2.4531618983600993e-06,1.8425491046159266e-07,2.873199076185651e-06,5.527542187400001e-07,3.6779098438003717e-07,-5.820288387832733e-07,-2.167946664608856e-07,2.8061583205842913e-06,4.1284604069580414e-07,6.914722012604611e-06,3.1016134774264266e-06,-3.533585185993219e-06,3.161254196170067e-07,3.79314810750658e-07,9.68492162298173e-07,2.4939151089183883e-07,-4.612946410976044e-06,4.036582922922992e-06,-6.914921699806799e-07,3.748751399826087e-06,-6.210212498612732e-07,-1.146531727456302e-06,-2.6048157043377906e-07,1.6488078026570237e-06,-1.2928476839671174e-06,1.2421010130989147e-07,1.340791600752961e-07,6.64144423506033e-07,3.2000160350232913e-07,-3.641527454716868e-06,6.322259305392782e-07,-4.5003895734612756e-08,5.905587775838111e-08,2.2985025284360343e-06,9.734549527858409e-07,1.5571559421090516e-06,-3.8205458479473387e-07,9.123165719668512e-07,1.5404523191607915e-06,-9.436305107835181e-07,9.86568781431516e-07,1.398279947203112e-06,2.4551891858011355e-06,2.294721272031354e-07,-9.367521521346139e-08,-7.848270561711476e-08
TUR,1.2544784443870464e-06,5.596886139184468e-07,3.3099687638161746e-06,1.0689608438187252e-07,5.2450679550573994e-08,2.0226691396646366e-08,-4.1357290601892777e-07,3.8217611705095225e-06,-3.6142007495419064e-06,-1.4917226518523762e-07,-1.1636445256860882e-06,2.991987135540144e-07,-1.4846390880452126e-06,2.2548489461295176e-06,2.2430072214485641e-07,3.937943045098501e-07,2.6191662737355352e-06,4.0371485952630223e-07,3.0165903882490365e-07,5.570381759416432e-07,-1.7226824839032408e-07,-1.7644392705232168e-06,1.5915067230218276e-07,-5.246771297537929e-06,4.39530485736944e-07,-2.419174158560583e-06,-1.6469997783658205e-06,4.635178517407336e-07,-2.0325718024492227e-07,6.011895146753821e-07,-6.067918391979506e-07,1.4646921844103802e-06,-1.2587186831012984e-06,2.552021404050872e-06,-7.395539273686432e-07,2.939593569340777e-07,-4.507343838892776e-06,7.71390241831237e-07,6.639973810251957e-07,1.3622905626901963e-06,6.475381553613653e-07,1.0093270160448305e-06,4.811397104991576e-07,-1.7918444998621687e-06,2.3114862957533525e-06,-7.60356288508431e-07,1.4467323887681932e-07,2.5573642986993296e-06,2.4838518468822954e-06,8.014303738292487e-07,1.4702608573262323e-06,1.7671518468553977e-07,-6.1449830105382e-08,2.7311357764870407e-06,-1.1175650165317633e-06,3.10768616577482e-07,1.4589239264431675e-06,7.712697684519927e-07,2.2232790623705353e-07,-1.2057931864077164e-06,-8.414361884672549e-07,2.9588628329507145e-06,-1.6152409788414673e-06,2.632035751008968e-06,1.9805868924663366e-06,-2.672226743719001e-06,2.2297734433970683e-07,8.315461549510766e-07,-4.83495181762638e-07,-4.1258914994146566e-09,-3.6657597395793954e-06,4.580678156385253e-07,-6.337861015744917e-07,-2.23149256595425e-07,2.3059427345423914e-07,-1.836653286046869e-06,-2.6541460379596884e-07,1.1160598678888529e-06,-1.2981476773532622e-06,2.2391105660324954e-06,1.336577277975121e-07,8.586627654011089e-07,2.5135678772246943e-07,-2.287314447133259e-06,-1.3239741324948972e-07,1.3080177903488395e-06,-7.723382653119407e-07,-1.523327968330891e-06,-2.118261612266573e-07,9.615337553735953e-09,3.9461829353625886e-07,2.8171443744782055e-06,-1.1724628763049357e-06,3.77131181575835e-06,3.7376631407443616e-07,5.916372881704308e-07,1.2206384655568262e-06,1.5941371421910936e-06,-2.189943404481071e-07,2.645513923171075e-08
USA,-8.433339806059342e-06,-2.418014611553614e-06,-3.985366156680744e-05,-1.762796547407188e-06,-5.0803764270738286e-08,-8.976577032611104e-08,2.2472437268035213e-07,-2.084926388278631e-05,4.7623294910361407e-07,-1.5000389829023097e-07,2.901488245583167e-07,-2.700894392464597e-05,-8.592552099594993e-06,-2.537124901315222e-05,-1.23056660761709e-05,-6.716531827495567e-06,-1.768512322586642e-05,6.934689317392164e-06,7.582516912277405e-08,-1.1214644397355839e-05,-1.4963674132676042e-06,5.33535290153905e-06,1.8340325863981938e-06,2.5780993777305097e-05,-1.6060547810070044e-05,1.9836378565011832e-05,1.0548567195532054e-05,-6.232157128731404e-06,-9.350365100032469e-06,-4.956989844777123e-06,-2.210222580015633e-05,2.690102347835239e-06,-9.163008721286355e-06,-3.3737058272769496e-05,-1.3020195328652184e-05,-6.5059390643366194e-06,-1.7598824654716713e-05,-6.4316830279688805e-06,-1.1974133505197836e-05,-1.0556745748948499e-05,-5.394579930253243e-06,-1.1314628538128695e-05,-8.472673379795446e-06,2.4982936420266624e-06,-2.8039235837102065e-05,-3.6165929360162266e-06,-8.94815139588071e-06,-2.202772407135e-05,-1.608624716083273e-05,-1.0351285343284062e-05,-1.0538580164626245e-05,-4.037443192238697e-06,-1.0319668972176214e-07,-1.0134503733480231e-05,4.213268267982493e-06,-7.768415590101692e-06,-1.9027378804168594e-05,-9.90770561415338e-06,-7.641275156667364e-06,3.0001349877460114e-06,7.473054153081458e-06,-3.499067769592551e-05,1.7479181174348222e-06,-4.150313970690937e-05,-1.4602505522121027e-05,6.176038530956967e-07,-1.9266302545575084e-06,-5.902633272010366e-06,-4.565866838138472e-06,-6.04056184787915e-06,6.7495141484749614e-06,-4.3707080301495305e-05,-1.9010896203511666e-07,-1.173493929028737e-05,8.38962257979884e-07,3.6446213869540425e-06,5.849103624093083e-07,-1.7046476811630105e-05,4.263247450544054e-06,-4.419797739533312e-06,-7.266129766210068e-07,-5.3125983544321676e-06,-1.9985294546744427e-06,-1.029131314594195e-05,-2.722584312812498e-06,-8.361371254382029e-06,5.38898905742537e-06,-8.689496154747357e-06,-6.952536222602931e-06,-5.506608384176036e-06,-5.1700266803279126e-06,-3.077083811961668e-05,-6.088346749145119e-06,-2.177615435812441e-05,-3.872414604208684e-06,-1.1199328072061981e-05,-1.950111174862699e-05,-1.9269395000538986e-05,1.3927403239163822e-07,7.205027828897929e-07
ZAF,1.518139368648519e-05,2.1928413268031366e-05,0.00011364039741189672,7.35941037752234e-07,4.6309801940506934e-07,9.639423435764438e-07,4.204931426247016e-07,7.366070757917427e-06,9.868262507333737e-05,5.575709264191853e-06,5.117250341365982e-05,5.103883850856847e-05,4.555498099308882e-05,4.536365714605798e-05,5.7139315228518984e-05,3.408157801319588e-05,4.495291018616407e-05,-7.325907769744778e-06,2.076322882905169e-05,2.8908019641525482e-05,1.9194866988400346e-05,2.7998851980588423e-05,8.506829347823213e-06,4.3615789060512156e-05,7.528631766035916e-05,1.416999280689307e-05,1.336947318206075e-05,1.1353564930400809e-05,3.530826942561511e-05,6.045599049967094e-06,2.4926357752548626e-05,1.0265307092523793e-05,-1.893716686838334e-06,4.5551196025859944e-05,5.735965934596746e-05,4.320308530980477e-06,4.760518143669609e-05,2.2753785122735794e-05,5.694597951842823e-05,2.6846387541665998e-05,1.8596570860566896e-05,3.927040192496378e-05,3.971864269479077e-05,6.588685154896674e-05,6.518012829228977e-05,2.8941327577724064e-05,2.658102833504515e-05,4.2679417017578986e-05,3.0112862481345443e-05,1.0475082248133665e-05,1.6240061980858438e-05,9.327621660919542e-06,1.2215155912448232e-06,2.968465604486018e-05,6.188364574026643e-06,2.9973833288611465e-05,4.8560772441285024e-05,4.141855696141537e-05,5.2900300839884795e-05,2.7610304250073247e-05,1.8483107859609955e-05,7.093107445382523e-05,2.5726293471466208e-05,0.00013102502699434803,1.892711597902476e-05,2.9305644276550775e-05,3.7998423246085625e-06,6.157092141022309e-06,1.5155332642435567e-05,1.1508936619022199e-05,6.220630668604584e-05,8.768716023638521e-05,3.0212753873287067e-05,0.00010334663111454221,1.067216320279055e-06,2.5687057439369026e-05,4.678161321062041e-06,5.025625416013465e-05,2.329030510547699e-05,3.8975615294225176e-05,2.1771728752134566e-06,7.620976591721438e-06,5.724531318539906e-06,6.12399388295937e-05,9.801558912321904e-06,1.4898976119607764e-05,7.211663348584747e-06,5.846716510266914e-05,1.9341378022962447e-05,1.7729259891131035e-05,2.4929394231023458e-05,8.487824438686e-05,4.028900700223808e-05,4.6381721557031595e-05,5.731227164699796e-05,4.435902113882331e-05,5.286393608457677e-05,5.389984880843827e-05,1.7920375894718563e-06,-1.458959350322188e-06
